"assoc_ID","rsID","risk_allele_dir","phecode","phecode_string","category_string","ancestry","cohort","cases","controls","odds_ratio","P","L95","U95","powered","rep","Power","CI_overlap","rOR","rL95","rU95","Study_accession","cat_LOG10_P","cat_OR","cat_L95","cat_U95","RAF","pub_count","first_pub_date","cohort_match"
262876,"rs10553577","alt","709.2","Sicca syndrome","dermatologic","EUR","BioVU_EUR",482,50213,1.18212360374605,0.0250282779836933,1.02120148051663,1.36840402329478,1,1,0.856301283071728,"overlap",1.18212360374605,1.02120148051663,1.36840402329478,"GCST004878",14.1549019599857,1.43,1.26,1.62,0.218500018119812,1,2013-11-01,0
42201,"rs7574865","ref","695.42","Systemic lupus erythematosus","dermatologic","EUR","BioVU_EUR",1001,49803,0.781083917987619,1.48076820460779e-06,0.706332392573308,0.863746436314784,1,1,0.999999996785816,"PGRM_greater",1.28027216662762,1.15774717898293,1.41576403760389,"GCST004867",41,1.57,1.49,1.69,0.216299995779991,3,2009-11-01,0
101399,"rs7574865","ref","709.2","Sicca syndrome","dermatologic","EUR","BioVU_EUR",482,50213,0.843623718066806,0.0228555660800521,0.728698337123945,0.976674354018469,1,1,0.943320776231819,"overlap",1.18536259541343,1.02388272599312,1.37230997938988,"GCST004061",7.69897000433602,1.51,1.31,1.75,0.216299995779991,1,2017-01-11,0
190917,"rs7574865","ref","709.3","Systemic sclerosis","dermatologic","EUR","BioVU_EUR",288,50213,0.741005681511072,0.00134747554170042,0.616921303936472,0.890047752489727,0,1,0.674525932342369,"overlap",1.34951731808693,1.12353522291664,1.62095228940736,"GCST001146",12.698970004336,1.38,1.27,1.5,0.216299995779991,1,2011-07-07,0
213430,"rs7582694","ref","695.42","Systemic lupus erythematosus","dermatologic","EUR","BioVU_EUR",1001,49803,0.774239614379621,5.28249620694716e-07,0.700571052140879,0.855654795673972,1,1,0.999999993606202,"PGRM_greater",1.29158981460962,1.16869560605026,1.42740696599452,"GCST007400",68.397940008672,1.56,1.48,1.64,0.218400001525879,1,2017-07-17,0
16027,"rs12710696","ref","174.11","Malignant neoplasm of female breast","neoplasms","EUR","BioVU_EUR",2976,25895,0.946371717993223,0.0542944333524398,0.89470966480261,1.00101682573758,0,0,0.0640525393128643,"overlap",1.05666724922898,0.998984207146737,1.11768100797326,"GCST004988",8,1.03,1.01,1.04,0.360700011253357,1,2017-10-23,0
208053,"rs6716963","ref","295.1","Schizophrenia","psychiatric","EUR","BioVU_EUR",299,29264,1.13576964328365,0.123445469177316,0.965925584091115,1.33547832654052,0,0,0.0746695445223589,"PGRM_greater",0.880460228809142,0.748795379248455,1.03527643999713,"GCST007201",7.52287874528034,1.064963,1.04,1.09,0.592100024223328,1,2018-10-03,0
205596,"rs6434928","ref","295.1","Schizophrenia","psychiatric","EUR","BioVU_EUR",299,29264,0.91177679018929,0.287067672367992,0.769201903217316,1.08077854676474,0,0,0.102708414842589,"overlap",1.0967596573635,0.925258928384037,1.30004878539345,"GCST006803",12.397940008672,1.076,1.06,1.1,0.349000006914139,2,2018-02-26,0
21784,"rs1016883","ref","555.2","Ulcerative colitis","digestive","EUR","BioVU_EUR",1156,31734,0.965220297823207,0.525668476225432,0.865261880491813,1.07672630025071,0,0,0.14197125657518,"overlap",1.03603291627334,0.928741129261127,1.15571946776576,"GCST001728",7.52287874528034,1.1,1.051,1.15,0.827600002288818,1,2012-11-01,0
115274,"rs6738825","ref","476","Allergic rhinitis","respiratory","EUR","BioVU_EUR",7369,41565,0.961167959472011,0.027275050491985,0.927956809537086,0.995567721278378,0,1,0.778822348856425,"overlap",1.04040088950668,1.00445201127647,1.07763636165228,"GCST009719",9.69897000433602,1.073422,1.05,1.1,0.508099973201752,1,2019-07-30,0
82980,"rs6738825","ref","555.1","Regional enteritis","digestive","EUR","BioVU_EUR",2028,31734,0.900631797999641,0.00146790198177947,0.844386574010231,0.960623558609825,0,1,0.0937566231117733,"overlap",1.11033166075311,1.04099050146882,1.1842916867457,"GCST000879",8.39794000867204,1.06,1.02,1.11,0.508099973201752,1,2010-11-21,0
207112,"rs1837495","ref","295.1","Schizophrenia","psychiatric","EUR","BioVU_EUR",299,29264,0.906138993911618,0.255606908166602,0.764533410883832,1.07397252310785,0,0,0.0859994312902204,"overlap",1.1035834532219,0.931122518019559,1.30798731064475,"GCST007201",8.22184874961636,1.07,1.05,1.09,0.337700009346008,1,2018-10-03,0
77584,"rs2164068","ref","476","Allergic rhinitis","respiratory","EUR","BioVU_EUR",7369,41565,0.960567334097186,0.0260579924523262,0.927127072337543,0.995213742392637,0,1,0.591102818857417,"overlap",1.0410514333593,1.0048092760414,1.07860079792377,"GCST006409",13.397940008672,1.06383,1.04,1.08,0.524399995803833,1,2018-07-16,0
121341,"rs16986953","alt","411.2","Myocardial infarction","circulatory system","EUR","BioVU_EUR",4804,43081,1.06125432093515,0.176152171178548,0.97366346677781,1.15672485631069,0,0,0.276692003750776,"overlap",1.06125432093515,0.97366346677781,1.15672485631069,"GCST011365",10.397940008672,1.09,1.06,1.12,0.0662999749183655,1,2021-02-03,0
36186,"rs16986953","alt","411.4","Coronary atherosclerosis","circulatory system","EUR","BioVU_EUR",11709,43081,1.06546641559347,0.0489909230089821,1.00028048906614,1.13490035561668,0,1,0.636656625093095,"overlap",1.06546641559347,1.00028048906614,1.13490035561668,"GCST004787",9.30102999566398,1.11,1.07,1.15,0.0662999749183655,1,2017-07-17,0
304350,"rs17229285","ref","555.2","Ulcerative colitis","digestive","EUR","BioVU_EUR",1156,31734,0.960047403500631,0.341193066857571,0.882733968358768,1.04413226408628,0,0,0.442433320673143,"overlap",1.04161523311629,0.957733071178583,1.13284413633618,"GCST003045",13.5228787452803,1.100002,1.08,1.12,0.512799978256226,2,2012-11-01,0
204817,"rs2949006","ref","295.1","Schizophrenia","psychiatric","EUR","BioVU_EUR",299,29264,1.02142152779102,0.838830015855739,0.832724300920787,1.2528779768782,0,0,0.11715537757846,"overlap",0.979027730267887,0.79816232582498,1.20087764809343,"GCST006803",16.397940008672,1.105,1.08,1.13,0.203500002622604,2,2013-08-25,0
207696,"rs796364","ref","295.1","Schizophrenia","psychiatric","EUR","BioVU_EUR",299,29264,1.02904360415919,0.785334886156742,0.837455862284028,1.26446155188748,0,0,0.116514429289482,"overlap",0.971776119066479,0.790850460029635,1.19409278152601,"GCST007201",13.301029995664,1.108893,1.08,1.14,0.200900003314018,1,2018-10-03,0
213669,"rs3820888","alt","427.21","Atrial fibrillation","circulatory system","EUR","BioVU_EUR",7600,34487,1.04158026469539,0.0477010280045724,1.00041278497525,1.08444180651866,1,1,0.890966865155496,"overlap",1.04158026469539,1.00041278497525,1.08444180651866,"GCST006414",23.2218487496164,1.07,1.06,1.09,0.398899972438812,1,2018-07-30,0
89606,"rs295114","ref","427.21","Atrial fibrillation","circulatory system","EUR","BioVU_EUR",7600,34487,0.945283702637305,0.00601561403201018,0.908082928766026,0.98400845359568,0,1,0.760644659692179,"overlap",1.05788346631814,1.0162514319322,1.1012210100226,"GCST006061",16.397940008672,1.07,1.05,1.08,0.593999981880188,1,2018-06-11,0
207119,"rs2163548","alt","295.1","Schizophrenia","psychiatric","EUR","BioVU_EUR",299,29264,1.00643017779174,0.956805001450029,0.798094009437666,1.26915086542699,0,0,0.0994527379465669,"overlap",1.00643017779174,0.798094009437666,1.26915086542699,"GCST007201",10.0457574905607,1.109878,1.08,1.14,0.138700008392334,1,2018-10-03,0
27968,"rs13015798","ref","204.12","Lymphoid leukemia, chronic","neoplasms","EUR","BioVU_EUR",229,59273,0.942772182275736,0.561673594937133,0.772634531479946,1.15037492043031,0,0,0.239997820547534,"overlap",1.06070164012065,0.869281816076049,1.29427298322345,"GCST003468",7.52287874528034,1.204819,1.14,1.3,0.688899993896484,1,2016-03-09,0
5564,"rs7558911","ref","204.12","Lymphoid leukemia, chronic","neoplasms","EUR","BioVU_EUR",229,59273,0.846865218947324,0.0789392593795741,0.703532435270629,1.01939962268665,0,0,0.219717944641958,"overlap",1.18082544615898,0.980969560656181,1.42139857363553,"GCST004146",10.301029995664,1.18,1.12,1.24,0.526400029659271,1,2017-02-06,0
203672,"rs3769825","ref","204.12","Lymphoid leukemia, chronic","neoplasms","EUR","BioVU_EUR",229,59273,0.847662603069045,0.0813421426281447,0.703897106620074,1.02079108137266,0,0,0.220738740144271,"overlap",1.17971466050219,0.979632383401408,1.42066218286041,"GCST002073",8.52287874528034,1.19,1.12,1.25,0.459500014781952,1,2013-06-16,0
38005,"rs6714430","ref","172.21","Basal cell carcinoma","neoplasms","EUR","BioVU_EUR",1643,50490,0.909561060924929,0.016367035688544,0.841822641555788,0.982750145591157,1,1,0.824126314694444,"overlap",1.09943141033666,1.0175526348037,1.18789867441897,"GCST008871",54.301029995664,1.149425,1.12,1.18,0.272599995136261,1,2019-06-07,0
99870,"rs6715284","alt","714.1","Rheumatoid arthritis","musculoskeletal","EUR","BioVU_EUR",1863,56146,1.06415423866697,0.264407570744118,0.954068373020029,1.18694244112535,0,0,0.450480013101131,"overlap",1.06415423866697,0.954068373020029,1.18694244112535,"GCST002318",8.52287874528034,1.15,1.1,1.2,0.110400021076202,1,2013-12-25,1
84278,"rs13016963","ref","172.1","Melanomas of skin, dx or hx","neoplasms","EUR","BioVU_EUR",1673,50490,0.958482544887148,0.245960238512509,0.892224772185372,1.02966070601599,0,0,0.666391112515466,"overlap",1.04331581762685,0.971193708915285,1.12079380798927,"GCST001267",9.04575749056067,1.14,1.09,1.19,0.375600010156631,1,2011-10-09,0
202484,"rs13014235","ref","172.21","Basal cell carcinoma","neoplasms","EUR","BioVU_EUR",1643,50490,0.932695927261126,0.0562452244247252,0.868309292934212,1.00185694176994,0,0,0.752567105282999,"overlap",1.07216078763903,0.998146500071498,1.15166336251081,"GCST002842",8.69897000433602,1.15,1.1,1.2,0.394199997186661,1,2015-04-09,0
82656,"rs6725887","alt","411.4","Coronary atherosclerosis","circulatory system","EUR","BioVU_EUR",11709,43081,1.07612863490516,0.00319723041468862,1.02489700480065,1.12992118567864,1,1,0.977527859184067,"overlap",1.07612863490516,1.02489700480065,1.12992118567864,"GCST000998",9,1.14,1.09,1.19,0.128899991512299,2,2011-03-06,0
6626,"rs149163995","ref","340","Migraine","neurological","EUR","BioVU_EUR",3385,47361,0.967932578903375,0.399286531375628,0.897286457300798,1.04414088687005,0,0,0.242932033041388,"overlap",1.03312980862051,0.95772516197276,1.11447129493984,"GCST003986",9.39794000867204,1.082251,1.05,1.11,0.876800000667572,1,2016-05-16,0
121369,"rs72926767","alt","411.2","Myocardial infarction","circulatory system","EUR","BioVU_EUR",4804,43081,1.07014462163784,0.0450441568157758,1.00149882882292,1.14349560704568,0,1,0.780214367687883,"overlap",1.07014462163784,1.00149882882292,1.14349560704568,"GCST011365",21,1.12,1.09,1.14,0.129199981689453,1,2021-02-03,0
120025,"rs150289443","alt","411.2","Myocardial infarction","circulatory system","EUR","BioVU_EUR",4804,43081,1.06563790774223,0.0745547292908554,0.993717696208261,1.14276333686146,0,0,0.691403935161662,"overlap",1.06563790774223,0.993717696208261,1.14276333686146,"GCST011364",9.69897000433602,1.11,1.08,1.15,0.132200002670288,1,2021-02-03,0
36191,"rs114123510","alt","411.4","Coronary atherosclerosis","circulatory system","EUR","BioVU_EUR",11709,43081,1.07640963712364,0.00307541602231864,1.02518990905254,1.13018836477181,1,1,0.992465640805861,"overlap",1.07640963712364,1.02518990905254,1.13018836477181,"GCST004787",18.5228787452803,1.13,1.1,1.15,0.128899991512299,1,2017-07-17,0
99910,"rs1980422","ref","714.1","Rheumatoid arthritis","musculoskeletal","EUR","BioVU_EUR",1863,56146,0.918963276946279,0.0289524359727006,0.851850189300342,0.991363874755323,0,1,0.596506937124691,"overlap",1.08818276539081,1.00871135762014,1.17391533459814,"GCST002318",12.698970004336,1.13,1.09,1.17,0.228699997067451,1,2013-12-25,1
18629,"rs7426056","ref","575.1","Cholangitis","digestive","EUR","BioVU_EUR",324,55677,0.813615273935606,0.0194447361589454,0.684363975553652,0.967277410307542,0,1,0.6123535741283,"overlap",1.22908213751054,1.03382958119745,1.4612107529345,"GCST006670",19.698970004336,1.3,1.23,1.37,0.228799998760223,2,2013-06-01,0
81747,"rs231735","alt","714.1","Rheumatoid arthritis","musculoskeletal","EUR","BioVU_EUR",1863,56146,1.02826247171106,0.40557933717858,0.962897290137352,1.09806489389799,1,0,0.873899038162604,"PGRM_greater",1.02826247171106,0.962897290137352,1.09806489389799,"GCST000420",8.22184874961636,1.17,1.11,1.23,0.550599992275238,1,2009-06-07,0
6707,"rs3087243","ref","244","Hypothyroidism","endocrine","EUR","BioVU_EUR",9059,47425,0.915464372810085,1.65135990673327e-07,0.885685812980216,0.946244148435153,1,1,0.996675019234821,"overlap",1.092341799092,1.0568097056703,1.12906855381948,"GCST003988",15,1.105,1.08,1.14,0.57779997587204,1,2016-05-16,0
99441,"rs3087243","ref","714.1","Rheumatoid arthritis","musculoskeletal","EUR","BioVU_EUR",1863,56146,0.950727519087956,0.134926030482042,0.889787771368496,1.0158409057038,1,0,0.916263024402586,"overlap",1.05182608047289,0.984406115549339,1.12386350113803,"GCST002318",21.397940008672,1.15,1.12,1.18,0.57779997587204,2,2010-05-09,0
38022,"rs231726","ref","172.21","Basal cell carcinoma","neoplasms","EUR","BioVU_EUR",1643,50490,0.939228216712163,0.106668446565698,0.870346896567065,1.01356096810111,0,0,0.260070427158753,"overlap",1.0647039582143,0.986620471261323,1.14896715774403,"GCST008871",15.5228787452803,1.075269,1.05,1.1,0.639999985694885,1,2019-06-07,0
278049,"rs4675374","ref","557.1","Celiac disease","digestive","EUR","BioVU_EUR",347,31734,0.859629219991315,0.0971857937302288,0.718934440508147,1.0278578326844,0,0,0.153151124412523,"overlap",1.16329223896101,0.972897192784293,1.39094741280331,"GCST000612",8.22184874961636,1.14,1.09,1.19,0.215100005269051,1,2010-02-28,0
219903,"rs62188629","alt","296.22","Major depressive disorder","psychiatric","EUR","BioVU_EUR",6883,29264,1.03883042487329,0.0657762733927622,0.997518135063287,1.08185366632352,0,0,0.0912348171512642,"overlap",1.03883042487329,0.997518135063287,1.08185366632352,"GCST007342",12.301029995664,1.017,1.012,1.022,0.332300007343292,1,2019-02-04,0
168352,"rs7594056","alt","455","Hemorrhoids","circulatory system","EUR","BioVU_EUR",2335,41750,0.997914025376894,0.948859606131618,0.936226206496596,1.06366644634994,0,0,0.152049922743584,"overlap",0.997914025376894,0.936226206496596,1.06366644634994,"GCST90014033",14.1549019599857,1.030928,1.030928,1.041667,0.700800001621246,1,2021-04-22,0
127417,"rs9306894","alt","618","Genital prolapse","genitourinary","EUR","BioVU_EUR",1120,33052,1.18221066998311,0.000176545707000712,1.08318974080761,1.29028370152386,0,1,0.500122065431059,"overlap",1.18221066998311,1.08318974080761,1.29028370152386,"GCST010174",16.5228787452803,1.11,1.09,1.14,0.381699979305267,1,2020-03-17,0
78889,"rs9306895","alt","185","Cancer of prostate","neoplasms","EUR","BioVU_EUR",2035,18717,0.989797395215509,0.780838717175439,0.920814759584115,1.06394784985624,0,0,0.405373793384525,"overlap",0.989797395215509,0.920814759584115,1.06394784985624,"GCST006085",20.5228787452803,1.08,1.06,1.1,0.380800008773804,1,2018-06-11,0
214447,"rs7255","ref","442.11","Abdominal aortic aneurysm","circulatory system","EUR","BioVU_EUR",822,48919,0.839607790922534,0.000700313894127244,0.758880560534678,0.928922519877361,0,1,0.269587589972967,"overlap",1.19103230200048,1.07651604800368,1.31773042031204,"GCST011496",12.0457574905607,1.1,1.07,1.13,0.491600006818771,1,2020-09-28,0
312641,"rs1047891","alt","585.3","Chronic renal failure [CKD]","genitourinary","EUR","BioVU_EUR",6423,43588,1.04350253010434,0.0406096473675536,1.00182205985812,1.08691710231294,1,1,0.917980719205017,"overlap",1.04350253010434,1.00182205985812,1.08691710231294,"GCST003374",8.09691001300806,1.11,1.07,1.15,0.317300021648407,2,2016-01-21,0
37960,"rs11901649","ref","530.11","GERD","digestive","EUR","BioVU_EUR",13602,35962,0.9807996083953,0.189982044063619,0.952772369272223,1.00965131111346,0,0,0.318670234008496,"overlap",1.01957626353065,0.990440946287866,1.04956864016098,"GCST008832",8,1.033137,1.0217,1.0445,0.579999983310699,1,2019-09-16,0
36187,"rs585967","alt","411.4","Coronary atherosclerosis","circulatory system","EUR","BioVU_EUR",11709,43081,1.08305913359594,0.000781761261023528,1.03379350322565,1.13467252715898,0,1,0.439702170057096,"overlap",1.08305913359594,1.03379350322565,1.13467252715898,"GCST004787",7.52287874528034,1.07,1.04,1.09,0.865099996328354,1,2017-07-17,0
309882,"rs1351592","alt","256.4","Polycystic ovaries","endocrine","EUR","BioVU_EUR",498,29934,1.0524722868002,0.541128327907482,0.893255912257171,1.24006782298636,0,0,0.304275755289971,"overlap",1.0524722868002,0.893255912257171,1.24006782298636,"GCST003144",12,1.18,1.13,1.23,0.166999995708466,1,2015-09-29,0
21237,"rs3768792","ref","695.42","Systemic lupus erythematosus","dermatologic","EUR","BioVU_EUR",1001,49803,0.782419311062384,4.97605691374408e-05,0.694954397216673,0.88089230138718,0,1,0.689106347293655,"overlap",1.27808706388162,1.13521255484383,1.43894333787231,"GCST003155",13,1.24,1.17,1.31,0.133599996566772,1,2015-10-26,0
36145,"rs1250229","ref","411.4","Coronary atherosclerosis","circulatory system","EUR","BioVU_EUR",11709,43081,0.9886583191636,0.552048861646809,0.952181583317419,1.02653242740314,1,0,0.843875287501436,"PGRM_greater",1.01147179021969,0.974153347040132,1.05021985041549,"GCST004787",12.5228787452803,1.071,1.051,1.091,0.259099990129471,1,2017-07-17,0
188159,"rs7590720","ref","317.1","Alcoholism","psychiatric","EUR","BioVU_EUR",1390,40600,1.08180784315391,0.0699018525267648,0.993624988113463,1.17781680564546,1,0,0.997989675967574,"PGRM_greater",0.924378581952774,0.84902846962859,1.00641591341079,"GCST000432",8,1.35,1.22,1.49,0.300999999046326,1,2009-07-01,0
6716,"rs1861628","alt","244","Hypothyroidism","endocrine","EUR","BioVU_EUR",9059,47425,1.08752303435945,1.52879721658735e-05,1.04694458842201,1.12967425720687,0,1,0.754596000343435,"overlap",1.08752303435945,1.04694458842201,1.12967425720687,"GCST003988",8.22184874961636,1.09,1.05,1.12,0.732699990272522,1,2016-05-16,0
192230,"rs13387042","ref","174.11","Malignant neoplasm of female breast","neoplasms","EUR","BioVU_EUR",2976,25895,0.900511731821845,0.000174251025971073,0.852562649233795,0.951157524760861,1,1,0.967209148851656,"overlap",1.11047970244305,1.05135056388417,1.17293433027908,"GCST001937",56.698970004336,1.14,1.11,1.16,0.522700011730194,5,2010-05-09,0
10285,"rs4442975","ref","174.11","Malignant neoplasm of female breast","neoplasms","EUR","BioVU_EUR",2976,25895,0.886699516218953,1.55560902726443e-05,0.839627270764027,0.936410785404196,1,1,0.967746024077192,"overlap",1.12777776654732,1.06790739233995,1.19100466935768,"GCST004988",95,1.123596,1.11,1.15,0.504899978637695,1,2017-10-23,0
10284,"rs34005590","ref","174.11","Malignant neoplasm of female breast","neoplasms","EUR","BioVU_EUR",2976,25895,0.886226372974697,0.0785893701833373,0.774629533076004,1.0139003880179,0,0,0.64500060793986,"overlap",1.12837987053287,0.986290183747662,1.29093967800203,"GCST004988",40.5228787452803,1.219512,1.16,1.27,0.94760000705719,1,2017-10-23,0
190747,"rs6759952","ref","193","Thyroid cancer","neoplasms","EUR","BioVU_EUR",690,60333,0.80226174109298,4.75727585588985e-05,0.721451175032474,0.892123990500909,0,1,0.764155174313265,"overlap",1.24647599253284,1.12092042210245,1.38609518510381,"GCST002102",9.22184874961636,1.25,1.16,1.34,0.412600010633469,1,2013-07-26,0
16044,"rs16857609","alt","174.11","Malignant neoplasm of female breast","neoplasms","EUR","BioVU_EUR",2976,25895,1.06321322470769,0.0502481701141715,0.99993367047347,1.13049734654707,0,0,0.240006602911051,"overlap",1.06321322470769,0.99993367047347,1.13049734654707,"GCST004988",24.698970004336,1.06,1.04,1.09,0.252699971199036,3,2013-04-01,0
191220,"rs966423","ref","193","Thyroid cancer","neoplasms","EUR","BioVU_EUR",690,60333,0.787736185566583,1.12922713351549e-05,0.708153691064755,0.876262181332396,1,1,0.94924076100663,"overlap",1.26946053554814,1.1412109540999,1.41212283804725,"GCST001382",9,1.34,1.22,1.47,0.413800001144409,1,2012-01-22,0
159803,"rs140625707","alt","366","Cataract","sense organs","EUR","BioVU_EUR",6339,54033,0.947454091500453,0.19693555364652,0.872872773367054,1.02840789962808,0,0,0.276873241876179,"PGRM_greater",0.947454091500453,0.872872773367054,1.02840789962808,"GCST90014268",17.5228787452803,1.06,1.05,1.07,0.0730000138282776,1,2021-06-14,0
118382,"rs2161967","ref","411.2","Myocardial infarction","circulatory system","EUR","BioVU_EUR",4804,43081,0.984428254594041,0.500001378466914,0.940541488031267,1.03036282904604,0,0,0.276907045964626,"overlap",1.0158180602124,0.970531905664579,1.06321731973056,"GCST011365",7.69897000433602,1.04,1.03,1.06,0.444400012493134,1,2021-02-03,0
82353,"rs11676348","alt","555.2","Ulcerative colitis","digestive","EUR","BioVU_EUR",1156,31734,1.06875812138689,0.117484159364057,0.983379931992767,1.16154894448145,0,0,0.107383357260113,"overlap",1.06875812138689,0.983379931992767,1.16154894448145,"GCST000964",10,1.07,1.03,1.11,0.48470002412796,1,2011-02-06,0
204838,"rs2292553","alt","574.1","Cholelithiasis","digestive","EUR","BioVU_EUR",2095,55677,1.04118746550092,0.204773843185771,0.978218063763561,1.10821030450553,0,0,0.153317381045421,"overlap",1.04118746550092,0.978218063763561,1.10821030450553,"GCST007209",8,1.052632,1.03,1.08,0.56700000166893,1,2018-11-30,0
21858,"rs2382817","ref","555","Inflammatory bowel disease","digestive","EUR","BioVU_EUR",2440,31734,0.940713697456379,0.044736396895428,0.886213976256983,0.998565001558311,0,1,0.274683229792595,"overlap",1.06302268448299,1.00143706062144,1.12839565476456,"GCST001725",11.397940008672,1.073,1.042,1.104,0.401199996471405,1,2012-11-01,0
252220,"rs2382817","ref","555.1","Regional enteritis","digestive","EUR","BioVU_EUR",2028,31734,0.954263645462043,0.159962045872793,0.893943246587297,1.0186542697502,0,0,0.31609027233155,"overlap",1.04792842602299,0.981687339557538,1.11863924675038,"GCST003044",8.39794000867204,1.073821,1.05,1.1,0.401199996471405,1,2015-07-20,0
303747,"rs2382817","ref","555.2","Ulcerative colitis","digestive","EUR","BioVU_EUR",1156,31734,0.928975437910082,0.0867106670140038,0.853878023070697,1.01067756860253,0,0,0.205006780769454,"overlap",1.07645472548736,0.989435237375166,1.17112745963858,"GCST003045",7.69897000433602,1.074034,1.05,1.1,0.401199996471405,1,2015-07-20,0
85939,"rs992157","alt","153","Colorectal cancer","neoplasms","EUR","BioVU_EUR",2232,48577,1.06795642452828,0.0342844061932486,1.0048805660267,1.13499152362045,0,1,0.699376148273354,"overlap",1.06795642452828,1.0048805660267,1.13499152362045,"GCST004895",8.69897000433602,1.12,1.08,1.16,0.566900014877319,1,2017-09-28,0
219899,"rs12052908","alt","296.22","Major depressive disorder","psychiatric","EUR","BioVU_EUR",6883,29264,1.02852252972551,0.139982029012481,0.990817495900714,1.06766240859656,0,0,0.181207031909287,"overlap",1.02852252972551,0.990817495900714,1.06766240859656,"GCST007342",21.397940008672,1.021451,1.02,1.03,0.476000010967255,1,2019-02-04,0
206489,"rs11685299","ref","295.1","Schizophrenia","psychiatric","EUR","BioVU_EUR",299,29264,1.0372973037963,0.675478743574155,0.873873323835841,1.23128337610774,0,0,0.0722365674112408,"overlap",0.964043766758287,0.812160725470964,1.14433061717748,"GCST006803",8.39794000867204,1.062,1.04,1.08,0.67629998922348,2,2018-02-26,0
82256,"rs7578326","ref","250.2","Type 2 diabetes","endocrine","EUR","BioVU_EUR",11263,40224,0.936182992353748,6.30524908177397e-05,0.906424381958121,0.966918600842438,1,1,0.997933435080013,"overlap",1.06816723671278,1.03421322035665,1.10323598957006,"GCST000712",19.301029995664,1.11,1.08,1.13,0.655600011348724,1,2010-06-27,0
118383,"rs2972149","alt","411.2","Myocardial infarction","circulatory system","EUR","BioVU_EUR",4804,43081,1.04990548414353,0.0345704985587267,1.00354097047979,1.09841208088161,0,1,0.279337059993135,"overlap",1.04990548414353,1.00354097047979,1.09841208088161,"GCST011365",7.69897000433602,1.04,1.03,1.06,0.489600002765656,1,2021-02-03,0
393,"rs2943640","alt","250.2","Type 2 diabetes","endocrine","EUR","BioVU_EUR",11263,40224,1.08447252282866,8.26243494165634e-07,1.05006082382172,1.12001193272785,1,1,0.989697438256359,"overlap",1.08447252282866,1.05006082382172,1.12001193272785,"GCST005047",13.5228787452803,1.1,1.07,1.12,0.645999997854233,1,2012-09-01,0
188901,"rs2943641","alt","250.2","Type 2 diabetes","endocrine","EUR","BioVU_EUR",11263,40224,1.0802618752574,2.43286482338786e-06,1.0461345567521,1.11550250548808,1,1,0.999999995590037,"PGRM_greater",1.0802618752574,1.0461345567521,1.11550250548808,"GCST000478",11.0457574905607,1.19,1.13,1.25,0.642699986696243,1,2009-09-06,0
136661,"rs2972146","alt","411.4","Coronary atherosclerosis","circulatory system","EUR","BioVU_EUR",11709,43081,1.06671859748407,0.000253578872643376,1.03044123420096,1.1042731292685,0,1,0.722183986928629,"overlap",1.06671859748407,1.03044123420096,1.1042731292685,"GCST007990",9,1.06,1.04,1.07,0.639800012111664,1,2017-07-17,0
64825,"rs2972144","alt","250.2","Type 2 diabetes","endocrine","EUR","BioVU_EUR",11263,40224,1.07896095990195,3.46036921284068e-06,1.04488417436527,1.11414909092649,1,1,0.998210513705005,"overlap",1.07896095990195,1.04488417436527,1.11414909092649,"GCST009379",45.698970004336,1.1,1.08,1.11,0.64190000295639,1,2018-10-08,0
2067,"rs12479355","ref","174.11","Malignant neoplasm of female breast","neoplasms","EUR","BioVU_EUR",2976,25895,0.935942425644154,0.0571748172390756,0.874221817769969,1.0020205470909,0,0,0.0889373226436752,"overlap",1.06844178936729,0.997983527287174,1.14387444887943,"GCST004988",7.69897000433602,1.041667,1.02,1.06,0.799799978733063,1,2017-10-23,0
77610,"rs6738964","alt","476","Allergic rhinitis","respiratory","EUR","BioVU_EUR",7369,41565,0.974706165455356,0.223681147856684,0.935302259907115,1.01577014159148,0,0,0.286056473353162,"PGRM_greater",0.974706165455356,0.935302259907115,1.01577014159148,"GCST006409",9.69897000433602,1.041667,1.03,1.05,0.766299992799759,1,2018-07-16,0
79621,"rs13397985","alt","204.12","Lymphoid leukemia, chronic","neoplasms","EUR","BioVU_EUR",229,59273,1.1496471390351,0.225671573986691,0.917466172580532,1.44058558646812,0,0,0.498366192134557,"overlap",1.1496471390351,0.917466172580532,1.44058558646812,"GCST000224",9.22184874961636,1.41,1.26,1.57,0.181599974632263,1,2008-08-31,0
251112,"rs6716753","alt","555","Inflammatory bowel disease","digestive","EUR","BioVU_EUR",2440,31734,1.04803777197158,0.211087950709978,0.973736146830007,1.12800903515284,0,0,0.338825129726808,"overlap",1.04803777197158,0.973736146830007,1.12800903515284,"GCST003043",10,1.084734,1.06,1.11,0.186900019645691,1,2015-07-20,0
196424,"rs6716753","alt","555.1","Regional enteritis","digestive","EUR","BioVU_EUR",2028,31734,1.04692092521261,0.263310429234934,0.966099024563221,1.13450422346048,0,0,0.54935110049092,"overlap",1.04692092521261,0.966099024563221,1.13450422346048,"GCST001729",16,1.134,1.089,1.18,0.186900019645691,1,2012-11-01,0
80213,"rs10201872","alt","335","Multiple sclerosis","neurological","EUR","BioVU_EUR",1262,46106,1.09225539344266,0.0878017613433143,0.987014355683677,1.20871782424908,0,0,0.58249720979501,"overlap",1.09225539344266,0.987014355683677,1.20871782424908,"GCST001198",9.69897000433602,1.14,1.12,1.16,0.171800017356873,1,2011-08-11,0
